State,Year,Deaths,Total_Deaths_Annual,Mortality_Rate_Per_100k,Mortality_Rank_National,Mortality_Percentile,Mortality_YoY_Change_Pct,Deaths_YoY_Change_Pct,Mortality_3Yr_Rolling_Avg,Mortality_Trend_Slope,Deaths_Cumulative_2018,Mortality_Volatility,County_Burden_Concentration,High_Burden_County_Count,Total_Population,Population_65plus,Population_85plus,Population_75_84,Pct_Population_65plus,Pct_Population_85plus,Pct_Population_75_84,Working_Age_Population,Elderly_Dependency_Ratio,Very_Old_Ratio,Age_65plus_YoY_Growth,Age_85plus_YoY_Growth,Deaths_Female,Deaths_Male,Mortality_Rate_Female,Mortality_Rate_Male,Female_Male_Death_Ratio,Female_Pct_Of_Deaths,State_Code,Total_Funding_Annual,Mean_Award_Size,Median_Award_Size,Award_Size_StdDev,Total_Direct_Cost,Total_Indirect_Cost,Number_Of_Projects,Number_Of_Applications,Total_Funding_Millions,Mean_Award_Millions,Indirect_Cost_Ratio,Funding_YoY_Change_Pct,Projects_YoY_Change,Funding_3Yr_Rolling_Avg,Funding_Trend_Slope,Funding_Cumulative_2018,Funding_Volatility,Number_Of_Institutions,Number_Of_PIs,Number_Of_Unique_Projects,Number_Of_Universities,Number_Of_Schools,Number_Of_Medical_Centers,Top_Institution_Funding_Share,PIs_Per_Institution,Mortality_Rate_Per_100k_Lag1,Mortality_Rate_Per_100k_Lag2,Mortality_Rate_Per_100k_Lag3,Total_Deaths_Annual_Lag1,Total_Deaths_Annual_Lag2,Total_Deaths_Annual_Lag3,Population_65plus_Lag1,Population_65plus_Lag2,Population_65plus_Lag3,Population_85plus_Lag1,Population_85plus_Lag2,Population_85plus_Lag3,Total_Funding_Annual_Lag1,Total_Funding_Annual_Lag2,Total_Funding_Annual_Lag3,Number_Of_Projects_Lag1,Number_Of_Projects_Lag2,Number_Of_Projects_Lag3,Population,Funding_Per_Death,Funding_Per_65plus,Funding_Per_Capita,Projects_Per_Million_Pop,Funding_Per_Mortality_Unit,Deaths_Per_100k_Elderly,Overall_Burden_Index,Research_Capacity_Index,Funding_Burden_Alignment,Num_R1_Universities,Per_Capita_Income,Median_Income,Prior_NIH_Funding_Total,Rural_Population_Pct,Region,Regional_Avg_Funding,Regional_Avg_Mortality,Regional_Avg_65plus_Pop,Funding_vs_Regional_Avg,Mortality_vs_Regional_Avg
Illinois,2023,2230,2230,17.569218980460587,18.0,66.66666666666666,-11.090176351222015,-11.54303847679492,18.685279099627397,-0.3769397816646316,12333,1.0963137855178535,74.93273542600896,4.0,12692653,962069,48560,381915,7.579731361126788,0.38258353080321345,3.008945411176056,7869444.86,12.22537316310772,5.04745501622025,24.087339871742607,-21.429033719500357,1681.0,549.0,13.24388211038307,4.325336870077517,3.061930783242259,75.38116591928251,IL,125404912.0,674219.9569892474,529238.0,755302.2457396513,108903960.0,43654686.0,183,223,125.404912,0.6742199569892473,0.4008549000422023,4.846921798229187,5.0,119925943.66666667,2785076.0999999875,592538212.0,5326946.408057088,23,177,183,1.0,9.0,1.0,38.56006453718496,7.695652173913044,19.760717386938676,18.725900931482936,22.664067559996866,2521.0,2401.0,2882.0,775316,750817,930391,61804,59672,82616,119607624.0,114765295.0,122954075.0,178.0,150.0,163.0,12692653,56235.3865470852,130.34918701257394,9.880118206965872,14.417789566925055,7137762.477630206,231.7921063873797,0.7836893754068174,0.8260406353990946,-0.15461327995426422,5,45104,81702,119607624.0,57.153912950862576,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,61789419.083333336,5.03778804774227
Indiana,2019,932,932,13.98202110115017,31.0,41.17647058823529,,,13.98202110115017,-1.7584499649145564,932,,49.24892703862661,4.0,6665703,109113,54633,54480,1.6369316184654492,0.8196134751278297,0.8173181433376194,4132735.86,2.6402122878474987,50.07011080256248,,,724.0,208.0,10.861570039949275,3.120451061200897,3.480769230769231,77.6824034334764,IN,59354987.0,1006016.7288135593,392321.0,1909888.2828365213,59599770.0,16724164.0,46,77,59.354987,1.0060167288135593,0.28060786140617655,,,59354987.0,5048777.899999986,59354987.0,,5,49,46,0.0,2.0,0.0,96.92607632110172,9.8,,,,,,,,,,,,,,,,,,,6665703,63685.608369098714,543.9772254451807,8.904535200563242,6.900997539194291,4245093.507627265,854.1603658592469,-0.3662868005589582,-0.30771726065982824,-0.34944970998438646,3,29777,56303,0.0,40.75559323188513,Midwest,41345427.0,15.244135705269102,196131.75,18009560.0,-1.2621146041189313
Indiana,2020,1072,1072,16.007423143837,32.0,39.21568627450981,14.485760163244343,15.021459227467805,14.994722122493584,-1.7584499649145564,2004,1.4321755190129413,47.201492537313435,5.0,6696893,132726,55570,77156,1.9819041456986097,0.8297877836781922,1.1521163620204176,4152073.66,3.196619589836467,41.86820969516146,21.64086772428584,1.715080628923915,912.0,160.0,13.618255510428494,2.3891676334085075,5.7,85.07462686567165,IN,66347503.0,1087663.9836065574,410578.0,2363279.662267688,73287054.0,22412751.0,54,79,66.347503,1.0876639836065574,0.3058214210657178,11.780839914934194,8.0,62851245.0,5048777.899999986,125702490.0,4944455.481155433,7,60,54,0.0,2.0,0.0,93.45097282711605,8.571428571428571,13.98202110115017,,,932.0,,,109113,,,54633,,,59354987.0,,,46.0,,,6696893,61891.327425373136,499.8832406612118,9.907206670317116,8.063440762753714,4144795.973956894,807.6789777436222,-0.2236005182834557,-0.2085818146813979,-0.2751444029772987,3,30693,58235,59354987.0,37.90683156046965,Midwest,47454950.833333336,18.2406345839123,226340.16666666666,18892552.166666664,-2.2332114400753014
Indiana,2021,727,727,10.768232676772316,35.0,33.33333333333333,-32.72975556394796,-32.18283582089553,13.585892307253161,-1.7584499649145564,2731,2.641962850526306,59.97248968363136,3.0,6751340,106916,37292,54227,1.5836263615815527,0.5523644195078311,0.8032035121916538,4185830.8,2.5542360670670208,34.87971865763777,-19.446076880189267,-32.891848119488934,618.0,109.0,9.15373836897564,1.6144943077966742,5.669724770642202,85.00687757909216,IN,73527242.0,1148863.15625,533346.0,2382786.3886583364,76891566.0,22843965.0,61,83,73.527242,1.14886315625,0.2970932468718351,10.821415539933742,7.0,66409910.666666664,5048777.899999986,199229732.0,7086333.606590953,5,62,61,0.0,3.0,0.0,91.52871938267452,12.4,16.007423143837,13.98202110115017,,1072.0,932.0,,132726,109113,,55570,54633,,66347503.0,59354987.0,,54.0,46.0,,6751340,101137.88445667125,687.7103707583524,10.890762722659503,9.035243373907994,6828162.448477028,679.9730629653186,-0.5206092258490794,-0.23568426210202587,-0.6423649706219945,3,32537,61944,66347503.0,52.98321587244825,Midwest,54125948.916666664,12.473020882412944,180126.41666666666,19401293.083333336,-1.7047882056406287
Indiana,2022,599,599,8.829074570010066,39.0,25.49019607843137,-18.00813712862207,-17.60660247592847,11.868243463539793,-1.7584499649145564,3330,3.713447166729909,51.41903171953256,1.0,6784403,89034,26567,62467,1.3123335981073059,0.3915893557620324,0.9207442423452734,4206329.86,2.116667093721461,29.839162567109195,-16.725279658797565,-28.759519467982408,550.0,49.0,8.10682973874046,0.7222448312696047,11.224489795918368,91.81969949916528,IN,64051380.0,800642.25,441933.0,1511450.8324107006,66389460.0,22565458.0,74,98,64.05138,0.80064225,0.3398951881819795,-12.887552616212638,13.0,67975375.0,5048777.899999986,263281112.0,4943224.210679607,4,77,74,0.0,3.0,0.0,88.57103312996534,19.25,10.768232676772316,16.007423143837,13.98202110115017,727.0,1072.0,932.0,106916,132726,109113,37292,55570,54633,73527242.0,66347503.0,59354987.0,61.0,54.0,46.0,6784403,106930.51752921536,719.4035986252443,9.44097513075211,10.907370921214438,7254597.239167612,672.776692050228,-0.6480624476893625,-0.18871884125127447,-0.677152164230249,3,35578,67173,73527242.0,54.48280655065198,Midwest,53714541.166666664,13.574551611634476,206027.5,10336838.833333336,-4.74547704162441
Indiana,2023,598,598,8.778945563490861,39.0,25.49019607843137,-0.5677719235657963,-0.16694490818029983,9.458750936757747,-1.7584499649145564,3928,1.1343214050247508,63.7123745819398,2.0,6811752,101831,27205,55146,1.4949311131702974,0.3993833010949312,0.809571458268005,4223286.24,2.411179214790802,26.71583309601202,14.373160814969555,2.4014755147363287,498.0,100.0,7.310894465917138,1.4680510975737224,4.98,83.27759197324414,IN,85746938.0,1143292.5066666666,442125.0,2429642.3531913557,98010076.0,29610372.0,68,94,85.746938,1.1432925066666666,0.3021155906460066,33.872116416539356,-6.0,74441853.33333333,5048777.899999986,349028050.0,10876658.248337924,5,74,68,0.0,3.0,0.0,92.09911845481876,14.8,8.829074570010066,10.768232676772316,16.007423143837,599.0,727.0,1072.0,89034,106916,132726,26567,37292,55570,64051380.0,73527242.0,66347503.0,74.0,61.0,54.0,6811752,143389.52842809365,842.0514185267748,12.588088644448595,9.982747463501314,9767339.070491238,587.2474983060168,-0.6242831144654474,-0.1867426044256099,-0.8655372958473807,3,37178,70051,64051380.0,43.64463226196937,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,22131445.083333336,-3.752485369227456
Iowa,2019,191,191,6.083755798679284,45.0,13.725490196078432,,,6.083755798679284,0.127105062798415,191,,94.24083769633508,1.0,3139508,19480,13379,6101,0.6204793872160861,0.42614957502895356,0.19432981218713252,1946494.96,1.0007732051872358,68.68069815195071,,,163.0,28.0,5.191896309867661,0.8918594888116227,5.821428571428571,85.34031413612566,IA,9979813.0,332660.43333333335,316902.5,189307.99103207144,7105132.0,2874681.0,27,31,9.979813,0.33266043333333334,0.40459220180568073,,,9979813.0,602834.0999999987,9979813.0,,3,27,27,0.0,2.0,0.0,83.37991904257123,9.0,,,,,,,,,,,,,,,,,,,3139508,52250.32984293194,512.310728952772,3.178782471648424,8.600073642112076,1640403.2854452357,980.4928131416839,-0.9032273839652086,-0.4634654188805089,-0.40354226670501,2,32176,60523,0.0,29.817341146406058,Midwest,41345427.0,15.244135705269102,196131.75,-31365614.0,-9.160379906589817
Iowa,2020,278,278,8.82536600665839,45.0,13.725490196078432,45.06443550173857,45.549738219895296,7.454560902668836,0.127105062798415,469,1.9386111694322874,77.6978417266187,1.0,3150011,30146,21927,8219,0.9570125310673518,0.6960928072949586,0.2609197237723932,1953006.82,1.5435685984957286,72.73601804551184,54.75359342915811,63.89117273338813,253.0,25.0,8.03171798447688,0.7936480221815099,10.12,91.00719424460432,IA,11814694.0,347491.0,374568.5,207695.09041687218,8384907.0,3757570.0,33,34,11.814694,0.347491,0.4481349644068801,18.385925668146296,6.0,10897253.5,602834.0999999987,21794507.0,1297456.7977703535,2,30,33,0.0,2.0,0.0,91.43198291889743,15.0,6.083755798679284,,,191.0,,,19480,,,13379,,,9979813.0,,,27.0,,,3150011,42498.89928057554,391.91580972600013,3.7506834103119004,10.47615389279593,1338720.0022170502,922.1787301797917,-0.7426351272724444,-0.4654416557061736,-0.26089361604496475,2,33021,61836,9979813.0,23.308440142786115,Midwest,47454950.833333336,18.2406345839123,226340.16666666666,-35640256.833333336,-9.41526857725391
Iowa,2021,151,151,4.7497868887008545,44.0,15.686274509803921,-46.18028436308106,-45.68345323741008,6.55296956467951,0.127105062798415,620,2.077909395362552,100.0,1.0,3179090,15385,8405,6980,0.48394351842822947,0.2643838331094747,0.21955968531875472,1971035.8,0.7805540619810153,54.63113422164446,-48.965036820805416,-61.66826287225795,125.0,26.0,3.9319427886596476,0.8178441000412068,4.8076923076923075,82.78145695364239,IA,13717264.0,391921.82857142854,374454.0,262584.13389924535,9576705.0,4123312.0,34,35,13.717264,0.39192182857142854,0.43055643877513194,16.103421722136858,1.0,11837257.0,602834.0999999987,35511771.0,1868827.656868605,3,32,34,0.0,2.0,0.0,89.14070619330502,10.666666666666666,8.82536600665839,6.083755798679284,,278.0,191.0,,30146,19480,,21927,13379,,11814694.0,9979813.0,,33.0,27.0,,3179090,90842.80794701987,891.59987000325,4.314839781195248,10.694884385154243,2887974.623162914,981.4754631134222,-0.9772047141979113,-0.4326053019534341,-0.5140687509758174,2,34817,65429,11814694.0,56.46218400088747,Midwest,54125948.916666664,12.473020882412944,180126.41666666666,-40408684.916666664,-7.72323399371209
Iowa,2022,243,243,7.620335445284736,41.0,21.568627450980394,60.435312653975174,60.9271523178808,7.06516278021466,0.127105062798415,863,2.093740385700586,87.24279835390946,1.0,3188836,29558,13588,15970,0.9269212966737707,0.42611159683345273,0.5008096998403179,1977078.32,1.4950343494738236,45.97063400771365,92.12219694507637,61.6656751933373,190.0,53.0,5.958286973679424,1.662048471605313,3.5849056603773586,78.18930041152264,IA,11479143.0,347852.8181818182,373732.0,194580.51749684734,7909879.0,3569264.0,31,33,11.479143,0.3478528181818182,0.4512412895317362,-16.316088981009624,-3.0,12337033.666666666,602834.0999999987,46990914.0,1207031.668263237,2,29,31,0.0,2.0,0.0,92.4147473378457,14.5,4.7497868887008545,8.82536600665839,6.083755798679284,151.0,278.0,191.0,15385,30146,19480,8405,21927,13379,13717264.0,11814694.0,9979813.0,34.0,33.0,27.0,3188836,47239.27160493827,388.3599363962379,3.599790958205439,9.72141558863485,1506382.8990760497,822.1124568644699,-0.79614762592891,-0.47315179886394954,-0.3111247057447269,2,37949,70571,13717264.0,21.384794417857098,Midwest,53714541.166666664,13.574551611634476,206027.5,-42235398.166666664,-5.95421616634974
Iowa,2023,234,234,7.321796393358192,41.0,21.568627450980394,-3.917662864976268,-3.703703703703709,6.563972909114594,0.127105062798415,1097,1.5782061268667607,95.2991452991453,1.0,3195937,27043,9089,17954,0.846168119083699,0.28439233939842995,0.5617757796852691,1981480.94,1.364787288844676,33.6094368228377,-8.508694769605519,-33.110097144539296,194.0,40.0,6.070207266288415,1.2515891270697765,4.85,82.90598290598291,IA,13161759.0,453853.7586206897,380182.0,350076.0930236306,9088304.0,4073455.0,29,29,13.161759,0.45385375862068966,0.44820848862450025,14.658028042685768,-2.0,12786055.333333334,602834.0999999987,60152673.0,1165401.7918813808,2,27,29,0.0,2.0,0.0,93.83402324871622,13.5,7.620335445284736,4.7497868887008545,8.82536600665839,243.0,151.0,278.0,29558,15385,30146,13588,8405,21927,11479143.0,13717264.0,11814694.0,31.0,34.0,33.0,3195937,56246.833333333336,486.69744481011725,4.118278614378193,9.074021171255879,1797613.3578283333,865.2886144288725,-0.8197933541976551,-0.48344501927163147,-0.3512250153232951,2,39728,73147,11479143.0,24.216780772256108,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,-50453733.916666664,-5.209634539360125
Kansas,2019,168,168,5.771902652738974,46.0,11.76470588235294,,,5.771902652738974,0.2608542610623311,168,,100.0,0.0,2910652,20421,9753,10668,0.7015953813784678,0.33507956292954294,0.36651581844892483,1804604.24,1.1316054538362383,47.759659174379316,,,140.0,28.0,4.809918877282478,0.9619837754564956,5.0,83.33333333333334,KS,13791786.0,444896.32258064515,370934.0,394100.5549155686,12091676.0,4655210.0,29,40,13.791786,0.44489632258064515,0.3849929488682958,,,13791786.0,4911053.0,13791786.0,,3,28,29,1.0,3.0,1.0,72.15519440339344,9.333333333333334,,,,,,,,,,,,,,,,,,,2910652,82093.96428571429,675.3727045688262,4.738383702345729,9.963403388656562,2389469.6133614285,822.68253268694,-0.9064551025240268,-0.45575527572273294,-0.4440479023164119,2,31814,59597,0.0,53.28883765592141,Midwest,41345427.0,15.244135705269102,196131.75,-27553641.0,-9.472233052530129
Kansas,2020,280,280,9.61334112013964,42.0,19.607843137254903,66.55411046438505,66.66666666666667,7.692621886439307,0.2608542610623311,448,2.71630718980987,96.07142857142857,1.0,2912619,38779,14910,23869,1.3314134117781968,0.5119104146474359,0.819502997130761,1805823.78,2.147440986739027,38.448644885118235,89.89765437539788,52.876038142110126,222.0,58.0,7.622006173825001,1.99133494631464,3.8275862068965516,79.28571428571428,KS,18403278.0,448860.43902439025,370699.0,364509.4662478636,15180245.0,6346368.0,40,50,18.403278,0.44886043902439027,0.418067560833175,33.436510688318386,11.0,16097532.0,4911053.0,32195064.0,3260817.2645875146,3,38,40,1.0,3.0,1.0,77.66703844825905,12.666666666666666,5.771902652738974,,,168.0,,,20421,,,9753,,,13791786.0,,,29.0,,,2912619,65725.99285714286,474.5681425513809,6.318463897955757,13.733344457342344,1914347.7558957858,722.0402795327368,-0.660471150989475,-0.40172564073038847,-0.24316049691811376,2,32798,61091,13791786.0,55.14889572770702,Midwest,47454950.833333336,18.2406345839123,226340.16666666666,-29051672.833333336,-8.62729346377266
Kansas,2021,189,189,6.445894221170568,42.0,19.607843137254903,-32.94845006938715,-32.49999999999999,7.277045998016394,0.2608542610623311,637,2.0511636531056894,100.0,1.0,2932099,39064,8366,30698,1.3322878934169686,0.28532460875297866,1.0469632846639898,1817901.38,2.1488514409951107,21.41613762031538,0.7349338559529572,-43.89000670690811,148.0,41.0,5.047578543562137,1.39831567760843,3.6097560975609757,78.3068783068783,KS,22705886.0,553802.0975609756,380985.0,621207.3233419664,18007236.0,7737090.0,38,49,22.705886,0.5538020975609755,0.4296656077590142,23.379574008500015,-2.0,18300316.666666668,4911053.0,54900950.0,4457941.8434543675,3,39,38,1.0,3.0,1.0,79.00457617024942,13.0,9.61334112013964,5.771902652738974,,280.0,168.0,,38779,20421,,14910,9753,,18403278.0,13791786.0,,40.0,29.0,,2932099,120136.96296296296,581.2483616629121,7.743901553119454,12.959998963200082,3522534.689667407,483.8214212574237,-0.7897077213456916,-0.4042696293883527,-0.41447298547568784,2,34968,64521,18403278.0,36.95850062262299,Midwest,54125948.916666664,12.473020882412944,180126.41666666666,-31420062.916666664,-6.027126661242376
Kansas,2022,238,238,8.106482392924608,40.0,23.52941176470588,25.76195194609443,25.92592592592593,8.05523924474494,0.2608542610623311,875,1.584345088553539,100.0,1.0,2935922,46353,9756,36597,1.5788225981480435,0.332297656409128,1.2465249417389155,1820271.64,2.5464880615291023,21.047181412206328,18.659123489657993,16.614869710733913,196.0,42.0,6.6759266765261485,1.4305557163984604,4.666666666666667,82.35294117647058,KS,25240556.0,600965.619047619,436338.0,680614.8168364144,18516653.0,7979538.0,40,44,25.240556,0.600965619047619,0.4309384638789742,11.163052611115898,2.0,22116573.333333332,4911053.0,80141506.0,3456524.219015589,3,38,40,1.0,3.0,1.0,71.14178863571784,12.666666666666666,6.445894221170568,9.61334112013964,5.771902652738974,189.0,280.0,168.0,39064,38779,20421,8366,14910,9753,22705886.0,18403278.0,13791786.0,38.0,40.0,29.0,2935922,106052.75630252101,544.5290703945807,8.597148016875108,13.624340156175812,3113626.2038921006,513.4511250620241,-0.6869224011287601,-0.40172564073038847,-0.3364746241421673,2,38108,69747,22705886.0,33.0750445529725,Midwest,53714541.166666664,13.574551611634476,206027.5,-28473985.166666664,-5.468069218709868
Kansas,2023,230,230,7.829603321658146,40.0,23.52941176470588,-3.4155267087007335,-3.361344537815125,7.460659978584441,0.2608542610623311,1105,0.8896503031198039,100.0,1.0,2937569,46027,8970,37057,1.566839791678085,0.3053545295446677,1.2614852621334172,1821292.78,2.5271609543194917,19.488561061985358,-0.7032985998748686,-8.05658056580566,170.0,60.0,5.787098107312543,2.0425052143456033,2.8333333333333335,73.91304347826086,KS,34928412.0,727675.25,434954.0,1074150.5978583384,27363846.0,10223711.0,45,51,34.928412,0.72767525,0.3736211276733541,38.38210220091825,5.0,27624951.333333332,4911053.0,115069918.0,6450700.836683201,4,45,45,2.0,3.0,1.0,78.53459813747044,11.25,8.106482392924608,6.445894221170568,9.61334112013964,238.0,189.0,280.0,46353,39064,38779,9756,8366,14910,25240556.0,22705886.0,18403278.0,40.0,38.0,40.0,2937569,151862.6608695652,758.8678818954093,11.890243939801925,15.318789107592025,4461070.448279479,499.7066938970604,-0.6999273871038199,-0.3457197689123794,-0.44421876288283574,2,39638,72639,25240556.0,27.86356685564091,Midwest,63615492.916666664,12.531430932718317,222559.66666666666,-28687080.916666664,-4.701827611060171
Kentucky,2019,384,384,8.631052188196497,41.0,21.568627450980394,,,8.631052188196497,-0.8774446674224919,384,,86.71875,1.0,4449052,50761,14680,36081,1.1409396878256313,0.3299579326112619,0.8109817552143692,2758412.2399999998,1.8402253029445665,28.91984003467229,,,310.0,74.0,6.96777650609613,1.6632756821003667,4.1891891891891895,80.72916666666666,KY,30270749.0,672683.3111111111,397200.0,967329.0183772864,24217557.0,8200426.0,43,52,30.270749,0.6726833111111111,0.33861491479095107,,,30270749.0,485011.599999997,30270749.0,,2,39,43,0.0,2.0,0.0,98.01487568080988,19.5,,,,,,,,,,,,,,,,,,,4449052,78830.07552083333,596.3387049112507,6.8038649581978365,9.664980314907536,3507191.0515611456,756.4862788361144,-0.709219282215466,-0.41655863091767004,-0.40796259798123197,1,28178,50589,0.0,50.81803956457859,South,31667078.76470588,15.312540089909643,240384.76470588235,-1396329.7647058815,-6.681487901713146
Kentucky,2020,424,424,9.502567486158524,43.0,17.647058823529413,10.09743979017852,10.416666666666675,9.06680983717751,-0.8774446674224919,808,0.6162543770967639,86.55660377358491,2.0,4461952,82454,23365,43332,1.8479356120370636,0.5236497389483347,0.9711444677127858,2766410.2399999998,2.9805413097371996,28.337012152230333,62.43572821654419,59.16212534059946,316.0,108.0,7.082102183080409,2.4204653030781147,2.925925925925926,74.52830188679245,KY,25020867.0,500417.34,415194.5,443147.7980609054,19237925.0,8244399.0,50,59,25.020867,0.50041734,0.42854928481112176,-17.343085894571033,7.0,27645808.0,485011.599999997,55291616.0,3712227.1626291946,4,46,50,0.0,2.0,0.0,94.09336614914264,11.5,8.631052188196497,,,384.0,,,50761,,,14680,,,30270749.0,,,43.0,,,4461952,59011.4787735849,303.45243408445924,5.6076055950400185,11.205857884620901,2633063.857367547,514.2261139544473,-0.5717991052087257,-0.3303190268927982,-0.2192029530055809,1,29123,52238,30270749.0,14.565634715398037,South,37824766.176470585,19.19583265640101,299064.8823529412,-12803899.176470585,-9.693265170242485
Kentucky,2021,200,200,4.4502386551734805,45.0,13.725490196078432,-53.16803946243249,-52.83018867924528,7.527952776509501,-0.8774446674224919,1008,2.700764315550104,89.0,1.0,4494141,50033,10918,39115,1.1132939531714738,0.24293852818592027,0.8703554249855534,2786367.42,1.7956354083410866,21.821597745487978,-39.32010575593664,-53.27198801626365,179.0,21.0,3.982963596380265,0.46727505879321546,8.523809523809524,89.5,KY,28822576.0,588215.8367346938,436980.0,619445.0038526539,22299055.0,9672704.0,44,57,28.822576,0.5882158367346938,0.43377192441563106,15.19415374375317,-6.0,28038064.0,485011.599999997,84114192.0,2711440.495767702,4,41,44,0.0,2.0,0.0,96.96536492782603,10.25,9.502567486158524,8.631052188196497,,424.0,384.0,,82454,50761,,23365,14680,,25020867.0,30270749.0,,50.0,43.0,,4494141,144112.88,576.0713129334639,6.413367092843772,9.790525041381656,6476636.0263608,399.73617412507747,-0.8926828110627826,-0.35861561086593796,-0.577264202551595,1,30634,55454,25020867.0,18.34190751335057,South,43056852.52941176,15.02377230694195,274485.76470588235,-14234276.529411763,-10.57353365176847
Kentucky,2022,283,283,6.284789809313259,43.0,17.647058823529413,41.2236577920845,41.5,6.745865316881755,-0.8774446674224919,1291,2.5575280295356166,88.69257950530034,1.0,4502935,55962,9595,46367,1.2427894251193945,0.21308324459491423,1.02970618052448,2791819.7,2.0044990727732164,17.145563060648296,11.85017888193791,-12.11760395676864,233.0,50.0,5.174402917208443,1.1103868921048161,4.66,82.3321554770318,KY,24633631.0,572875.1395348837,415845.0,765728.1465675592,23427177.0,10232568.0,40,61,24.633631,0.5728751395348837,0.43678194773531615,-14.53355522421036,-4.0,26159024.666666668,485011.599999997,108747823.0,2314814.724529878,5,41,40,0.0,2.0,0.0,95.11640407376404,8.2,4.4502386551734805,9.502567486158524,8.631052188196497,200.0,424.0,384.0,50033,82454,50761,10918,23365,14680,28822576.0,25020867.0,30270749.0,44.0,50.0,43.0,4502935,87044.63250883392,440.18496479754117,5.470572193469371,8.883095136838529,3919563.2228616606,505.700296629856,-0.795305638529839,-0.3437630763826856,-0.4389226411712395,1,33515,60183,28822576.0,34.82731290744348,South,48622889.294117644,15.051568698060166,278305.9411764706,-23989258.294117644,-8.766778888746906
